Adventure Comedy,https://m.media-amazon.com/images/M/MV5BYzE4ZDVmNzctMTZkOS00MDhlLWE1ZjgtOTgyNWUxMzlhNjIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,tt0120773,"30 years after the first film, Oscar and Felix embark on a road trip together, to attend the wedding of Oscar's son to Felix's daughter.",3.5625,9/04/98,97,The Odd Couple II
Romance Comedy Crime,https://m.media-amazon.com/images/M/MV5BYWExMWM5ZjYtMWZmZC00YjFjLTkzMjEtNzEyNDBmMGJhYWJiXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_SX300.jpg,tt0120780,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves â€¦ and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law. Variety hails Out of Sight as ""a sly, sexy, vastly entertaining film.""",1.895939086,26/06/98,123,Out of Sight
Mystery Thriller Drama Romance Crime,https://m.media-amazon.com/images/M/MV5BZGE2MDU2ZmEtYWY0MC00ZDc1LWJmZTItMDFkZmYzYmViODZkXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,tt0120782,A recently released ex-con gets involved in a fake kidnapping scheme that turns very real.,3.298245614,20/02/98,114,Palmetto
Drama Action Thriller Crime,https://m.media-amazon.com/images/M/MV5BN2YxYTUyMTItYmU4ZS00OTIzLWIwMWQtMDY3NzRiMmIyMWMxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,tt0120784,"With friends like these, who needs enemies? That's the question bad guy Porter is left asking after his wife and partner steal his heist money and leave him for dead -- or so they think. Five months and an endless reservoir of bitterness later, Porter's partners and the crooked cops on his tail learn how bad payback can be.",3.39974711,5/02/99,100,Payback
Action Thriller,https://m.media-amazon.com/images/M/MV5BN2YyOTQwMTMtMGVlYy00MmUzLThmMzAtMTQ5ZDk3MDQ3YWRhXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,tt0120786,"A deadly virus threatens to wipe out an entire Rocky Mountain town, leaving the town doctor to find some way to escape the soldiers who enforce the town's quarantine and devise an antidote. Matters take a more deadly turn after the physician is captured by a dangerously unstable band of militia extremists.",2.898923445,10/07/98,90,The Patriot
Crime Thriller Drama,https://m.media-amazon.com/images/M/MV5BZDZjN2M0YTMtOTM3MS00YTVkLTkwZWQtOTkzZGUwOGQzY2VhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,tt0120787,"Millionaire industrialist Steven Taylor is a man who has everything but what he craves most: the love and fidelity of his wife. A hugely successful player in the New York financial world, he considers her to be his most treasured acquisition. But she needs more than simply the role of dazzling accessory.",3.570111492,5/06/98,107,A Perfect Murder
Fantasy Drama Comedy,https://m.media-amazon.com/images/M/MV5BYTRlYzk4NDktODE3Ni00YjFkLWFjYmUtNjg1MzdmYmFmOTJkXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,tt0120789,"Geeky teenager David and his popular twin sister, Jennifer, get sucked into the black-and-white world of a 1950s TV sitcom called ""Pleasantville,"" and find a world where everything is peachy keen all the time. But when Jennifer's modern attitude disrupts Pleasantville's peaceful but boring routine, she literally brings color into its life.",3.336818328,17/09/98,124,Pleasantville
Drama Fantasy Comedy,https://m.media-amazon.com/images/M/MV5BMzU4MmNkNGYtN2I1Zi00ZDEzLTlmZjItNWQ5NWI0NzcwZDQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,tt0120791,"Sally and Gillian Owens, born into a magical family, have mostly avoided witchcraft themselves. But when Gillian's vicious boyfriend, Jimmy Angelov, dies unexpectedly, the Owens sisters give themselves a crash course in hard magic. With policeman Gary Hallet growing suspicious, the girls struggle to resurrect Angelov -- and unwittingly inject his corpse with an evil spirit that threatens to end their family line.",3.166666667,16/10/98,104,Practical Magic
Action Comedy Crime Thriller,https://m.media-amazon.com/images/M/MV5BYWM2NDZmYmYtNzlmZC00M2MyLWJmOGUtMjhiYmQ2OGU1YTE1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,tt0120812,"When Hong Kong Inspector Lee is summoned to Los Angeles to investigate a kidnapping, the FBI doesn't want any outside help and assigns cocky LAPD Detective James Carter to distract Lee from the case. Not content to watch the action from the sidelines, Lee and Carter form an unlikely partnership and investigate the case themselves.",3.606979543,18/09/98,98,Rush Hour
Drama History War,https://m.media-amazon.com/images/M/MV5BZjhkMDM4MWItZTVjOC00ZDRhLThmYTAtM2I5NzBmNmNlMzI1XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg,tt0120815,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",3.33,24/07/98,169,Saving Private Ryan
Drama Romance,https://m.media-amazon.com/images/M/MV5BNWEwMmNiNjctNDY5ZC00NDIyLWFiZDctNDdlZGU5NjA0MzA2L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,tt0120824,An emotionally-beaten man with his young daughter moves to his ancestral home in Newfoundland to reclaim his life.,3.819097779,18/12/01,111,The Shipping News
Action Adventure Comedy Romance,https://m.media-amazon.com/images/M/MV5BZDgwYzNlMjYtNjQxMy00NjQxLWJiMTItNjkzZTQ0ZTZiMTcyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,tt0120828,"When Quinn, a grouchy pilot living the good life in the South Pacific, agrees to transfer a savvy fashion editor, Robin, to Tahiti, he ends up stranded on a deserted island with her after their plane crashes. The pair avoid each other at first, until they're forced to team up to escape from the island -- and some pirates who want their heads.",3.069444444,12/06/98,98,Six Days Seven Nights
Crime Mystery,https://m.media-amazon.com/images/M/MV5BNmZiODkzNWEtNDkxZC00NDg2LWFiYzktZjY2ZmUwMmM2ZmJlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,tt0120832,"All bets are off when corrupt homicide cop Rick Santoro witnesses a murder during a boxing match. It's up to him and lifelong friend and naval intelligence agent Kevin Dunne to uncover the conspiracy behind the killing. At every turn, Santoro makes increasingly shocking discoveries that even he can't turn a blind eye to.",2.806451613,7/08/98,98,Snake Eyes
ScienceFiction Action Adventure Thriller,https://m.media-amazon.com/images/M/MV5BNWEzZDI0NjEtY2FkMC00ZjQwLWI2YzgtZDEyMzMwZmRlZDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,tt0120844,"When an alien race and factions within Starfleet attempt to take over a planet that has ""regenerative"" properties, it falls upon Captain Picard and the crew of the Enterprise to defend the planet's people as well as the very ideals upon which the Federation itself was founded.",2.84180791,10/12/98,103,Star Trek: Insurrection
Drama History War,https://m.media-amazon.com/images/M/MV5BYjEzMTM2NjAtNWFmZC00MTVlLTgyMmQtMGQyNTFjZDk5N2NmXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_SX300.jpg,tt0120863,"Based on the graphic novel by James Jones, The Thin Red Line tells the story of a group of men, an Army Rifle company called C-for-Charlie, who change, suffer, and ultimately make essential discoveries about themselves during the fierce World War II battle of Guadalcanal. It follows their journey, from the surprise of an unopposed landing, through the bloody and exhausting battles that follow, to the ultimate departure of those who survived. A powerful frontline cast - including Sean Penn, Nick Nolte, Woody Harrelson and George Clooney - explodes into action in this hauntingly realistic view of military and moral chaos in the Pacific during World War II.",2.470588235,25/12/98,170,The Thin Red Line
Drama Romance,https://m.media-amazon.com/images/M/MV5BMTc4MDIzNjY2MF5BMl5BanBnXkFtZTcwNzY0MTUyMQ@@._V1_SX300.jpg,tt0120878,Gary is in love with Valentino. So is Mary Carmen. Their life changes when Valentino is hit with a deadly disease and is slowly dying in their hands. They tear each other off to end up re-uniting upon their love for the same man.,4.25,16/07/99,100,The Velocity of Gary
Comedy Drama,https://m.media-amazon.com/images/M/MV5BMzRkZDVkMDItYjk3Mi00NDkyLThmODUtYzhkN2EwZmE2ZTljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,tt0120885,"During the final weeks of a presidential race, the President is accused of sexual misconduct. To distract the public until the election, the President's adviser hires a Hollywood producer to help him stage a fake war.",3.119311858,25/12/97,97,Wag the Dog
Thriller,https://m.media-amazon.com/images/M/MV5BODMyYTlkNWYtODAzMC00ZjFiLWE3YjctMGUyMzM1MDk3ZDFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,tt0120890,"When teen-socialite Kelly Van Ryan (Richards) and troubled bad girl Suzie Toller (Campbell) accuse guidance counselor Sam Lombardo (Dillon) of rape, he's suspended by the school, rejected by the town, and fighting to get his life back. One cop (Bacon) suspects conspiracy, but nothing is what it seems...",3.593913043,20/03/98,108,Wild Things
Action Adventure Comedy ScienceFiction Western,https://m.media-amazon.com/images/M/MV5BYmYyMTc4YjItMGNhNC00OWQwLWJhMWUtNTdjZDgxMDI5MjE2L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,tt0120891,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,3.302083333,29/06/99,106,Wild Wild West
Drama Fantasy Horror,https://m.media-amazon.com/images/M/MV5BNWVjY2E0YjktOWYyOC00YWY4LWE5NDQtZjNhMDgwM2JiZTM1XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,tt0120894,A vampire in London is searching for the ideal woman to 'redeem' him.,3.390909091,27/11/98,98,The Wisdom of Crocodiles
Mystery ScienceFiction Thriller,https://m.media-amazon.com/images/M/MV5BZDhkYTM1MmEtNTFhMC00NDEyLWI1MGQtMTkzMTcwMmM3ZTkzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,tt0120902,"Mulder and Scully, now taken off the FBI's X Files cases, must find a way to fight the shadowy elements of the government to find out the truth about a conspiracy that might mean the alien colonization of Earth.",3.490453461,19/06/98,121,The X Files
Action Thriller ScienceFiction Horror,https://m.media-amazon.com/images/M/MV5BMmU1MTJkYWItMzM5Ny00NDgxLTgxOGEtNTkzNDdkZjkwNGI0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,tt0120907,A game designer on the run from assassins must play her latest virtual reality creation with a marketing trainee to determine if the game has been damaged.,3.907354001,14/04/99,97,eXistenZ
Action Adventure Comedy ScienceFiction,https://m.media-amazon.com/images/M/MV5BMTMxNDA0NTMxMV5BMl5BanBnXkFtZTYwMDE2NzY2._V1_SX300.jpg,tt0120912,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement â€“ protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay â€“ who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy â€“ to reunite with the MIB before the earth submits to ultimate destruction.",4.10534741,3/07/02,88,Men in Black II
Animation Action ScienceFiction Family Adventure,https://m.media-amazon.com/images/M/MV5BYWIzMWFjN2EtOWIwYS00Mzk5LWE0MjItMDU2YTczM2U0MGNiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,tt0120913,"A young man finds out that he holds the key to restoring hope and ensuring survival for the human race, while an alien species called the Dredge are bent on mankind's destruction.",3.050176056,16/06/00,94,Titan A.E.
Adventure Action ScienceFiction,https://m.media-amazon.com/images/M/MV5BYTRhNjcwNWQtMGJmMi00NmQyLWE2YzItODVmMTdjNWI0ZDA2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,tt0120915,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",3.656398104,19/05/99,136,Star Wars: Episode I - The Phantom Menace
Romance Fantasy Animation Music,https://m.media-amazon.com/images/M/MV5BMTk1MTY1NjU4MF5BMl5BanBnXkFtZTcwNjIzMTEzMw@@._V1_SX300.jpg,tt0121164,"Set in a 19th-century european village, this stop-motion animation feature follows the story of Victor, a young man whisked away to the underworld and wed to a mysterious corpse bride, while his real bride Victoria waits bereft in the land of the living.",2.14137931,9/09/05,77,Corpse Bride
Comedy,https://m.media-amazon.com/images/M/MV5BMjE2NDY5MDM0NF5BMl5BanBnXkFtZTcwMTg5MTkxMQ@@._V1_SX300.jpg,tt0121210,"A very old woman wants to have dinner with her friends. As they are all dead, the butler has to play the role of every guest.",2.363938053,8/06/63,18,Dinner for One
Comedy,https://m.media-amazon.com/images/M/MV5BYTRhYTIyYTctYjI0Zi00MGMzLThlNGUtZTIyMGZmZDk3OTY4XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,tt0121297,Some college kids accidently unleash a sex demon and she ends up turning a frat party inside out.,3.774390244,1/01/92,85,Fraternity Demon
Adventure Action ScienceFiction,https://m.media-amazon.com/images/M/MV5BMDAzM2M0Y2UtZjRmZi00MzVlLTg4MjEtOTE3NzU5ZDVlMTU5XkEyXkFqcGdeQXVyNDUyOTg3Njg@._V1_SX300.jpg,tt0121765,"Ten years after the invasion of Naboo, the galaxy is on the brink of civil war. Under the leadership of a renegade Jedi named Count Dooku, thousands of solar systems threaten to break away from the Galactic Republic. When an assassination attempt is made on Senator PadmÃ© Amidala, the former Queen of Naboo, twenty-year-old Jedi apprentice Anakin Skywalker is assigned to protect her. In the course of his mission, Anakin discovers his love for PadmÃ© as well as his own darker side. Soon, Anakin, PadmÃ©, and Obi-Wan Kenobi are drawn into the heart of the Separatist movement and the beginning of the Clone Wars.",2.869246695,15/05/02,142,Star Wars: Episode II - Attack of the Clones
ScienceFiction Adventure Action,https://m.media-amazon.com/images/M/MV5BNTc4MTc3NTQ5OF5BMl5BanBnXkFtZTcwOTg0NjI4NA@@._V1_SX300.jpg,tt0121766,"Years after the onset of the Clone Wars, the noble Jedi Knights lead a massive clone army into a galaxy-wide battle against the Separatists. When the sinister Sith unveil a thousand-year-old plot to rule the galaxy, the Republic crumbles and from its ashes rises the evil Galactic Empire. Jedi hero Anakin Skywalker is seduced by the dark side of the Force to become the Emperor's new apprentice â€“ Darth Vader. The Jedi are decimated, as Obi-Wan Kenobi and Jedi Master Yoda are forced into hiding. The only hope for the galaxy are Anakin's own offspring â€“ the twin children born in secrecy who will grow up to become heroes.",3.199006978,17/05/05,140,Star Wars: Episode III - Revenge of the Sith
Action Adventure Comedy Crime Thriller,https://m.media-amazon.com/images/M/MV5BYmU2YTYwYmUtMTYzOC00YzJmLTk1NDktMzU4YzA3Njc1ZmY0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,tt0122151,"In the combustible action franchise's final installment, maverick detectives Martin Riggs and Roger Murtaugh square off against Asian mobster Wah Sing Ku, who's up to his neck in slave trading and counterfeit currency. With help from gumshoe Leo Getz and smart-aleck rookie cop Lee Butters, Riggs and Murtaugh aim to take down Ku and his gang.",3.824122807,10/07/98,127,Lethal Weapon 4
TVMovie Thriller,https://m.media-amazon.com/images/M/MV5BMTY5NzE0NTMzN15BMl5BanBnXkFtZTcwMDQ4NDgxMQ@@._V1_SX300.jpg,tt0122202,"The cockpit of a Boeing 747 is struck by lightning during takeoff for a flight to Europe, fatally injuring the flight crew. Laurie, the senior flight attendant, enlists the aid of passenger Brett Young. They determine that the autopilot can bring the plane in for a landing, but soon learn that the autopilot is locking onto the transponders of airfields at random, including signals from small airports with runways too short to accommodate the jumbo jet. Meanwhile, federal officials on the ground who have lost radio contact with the jet debate whether the plane should be shot down to prevent a more disastrous crash in a heavily populated area.",2.291428571,13/10/06,90,Panic in the Skies
