"imdb_id","genres","overview","release_date","runtime","title","rating","image_link"
"tt0399095","Drama Thriller","A Texas cop (Kevin Kline), whose own daughter might have been forced into sexual slavery, joins forces with a Mexican youth (Cesar Ramos) to find the boy's sister, who was abducted and forced into prostitution. Meanwhile, a Ukrainian woman who was promised a better life in America also becomes a victim.","2007-01-23",120,"Trade",2.5,"https://m.media-amazon.com/images/M/MV5BYjUzMmUzZmMtZDRmNy00NGJkLWJmZTgtZDEwZmZkMGMxMjU2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg"
"tt0399146","Drama Thriller Crime","An average family is thrust into the spotlight after the father commits a seemingly self-defense murder at his diner.","2005-09-23",96,"A History of Violence",3.60098522167488,"https://m.media-amazon.com/images/M/MV5BMTczMzIzMTQ1OV5BMl5BanBnXkFtZTYwMDQwNjk2._V1_SX300.jpg"
"tt0399201","Action Thriller ScienceFiction Adventure","In 2019, Lincoln Six-Echo is a resident of a seemingly ""Utopian"" but contained facility. Like all of the inhabitants of this carefully-controlled environment, Lincoln hopes to be chosen to go to The Island — reportedly the last uncontaminated location on the planet. But Lincoln soon discovers that everything about his existence is a lie.","2005-07-20",136,"The Island",3.76856176517958,"https://m.media-amazon.com/images/M/MV5BMTAwNjk0NjM1ODReQTJeQWpwZ15BbWU3MDc1NjIxMzM@._V1_SX300.jpg"
"tt0399295","Crime Drama Thriller","Yuri Orlov is a globetrotting arms dealer and, through some of the deadliest war zones, he struggles to stay one step ahead of a relentless Interpol agent, his business rivals and even some of his customers who include many of the world's most notorious dictators. Finally, he must also face his own conscience.","2005-09-16",122,"Lord of War",2.78571428571429,"https://m.media-amazon.com/images/M/MV5BMTYzZWE3MDAtZjZkMi00MzhlLTlhZDUtNmI2Zjg3OWVlZWI0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg"
"tt0400426","Action ScienceFiction Thriller","Jack Carver, a former member of the Special Forces takes the journalist Valerie Cardinal to an Island to visit her uncle Max who is working in a Military complex on the Island. As they arrive Valerie gets captured by the minions of Doctor Krüger. After the destruction of his boat Jack finds out about the true purpose of the Facilities on the Island, which is the creation of genetic soldiers.","2008-01-01",95,"Far Cry",3.16336633663366,"https://m.media-amazon.com/images/M/MV5BNjFlNzUzNTAtYzBiZi00ZjA4LTg4OGYtNjJmMzdkYWZmOWRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg"
"tt0400435","Drama Fantasy ScienceFiction","On his 83rd birthday, Eddie (Voight), a war vet and a maintenance worker at the Ruby Pier amusement park, dies while trying to save a girl who is sitting under a falling ride. When he awakens in the afterlife, he encounters five people with ties to his corporeal existence who help him understand the meaning of his life.","2004-12-05",180,"The Five People You Meet In Heaven",2.35714285714286,"https://m.media-amazon.com/images/M/MV5BMjE1MzU5MzUyMF5BMl5BanBnXkFtZTcwMTU5NjcyMQ@@._V1_SX300.jpg"
"tt0400525","Action Adventure Comedy Crime Drama Thriller","A shady lawyer attempts a Christmas Eve crime, hoping to swindle the local mob out of some money. But his partner, a strip club owner, might have different plans for the cash.","2005-11-23",88,"The Ice Harvest",3.09948320413437,"https://m.media-amazon.com/images/M/MV5BMTcwNzk2MjQyNl5BMl5BanBnXkFtZTcwMjA0MjEzMQ@@._V1_SX300.jpg"
"tt0400673","Comedy","Synder, the historian who has spent many years trying to unlock the powers of the statue, wishes to capture Max for validation of his life's work.","1986-01-01",60,"My Pet Monster",3.5,"https://m.media-amazon.com/images/M/MV5BZDhjZjE0ZTQtMzE4Ni00MDVkLTg0ZTQtZWZhZjY0YTU5NGRmXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_SX300.jpg"
"tt0400717","Adventure Animation Family","Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.","2006-09-29",83,"Open Season",3.8516295025729,"https://m.media-amazon.com/images/M/MV5BMmE1YjVhMGUtOWU3OC00YzMyLWE5OTMtZTg5ZTA4MmU3ZTQxXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg"
"tt0401248","Drama","Based on the true life story of a Thai who wishes to have a sex change operation to become a woman. to pay for this he enters the brutal world of Thai boxing, un-nerving his opponents by performing a makeup application ritual before each fight.","2004-04-29",117,"Beautiful Boxer",3.06153846153846,"https://m.media-amazon.com/images/M/MV5BMzEzMDc2NDA4MV5BMl5BanBnXkFtZTcwNjQwNDk5Ng@@._V1_SX300.jpg"
"tt0401787","Comedy","Joe (Alex Campbell) and his siblings have a couple of problems. First off, their stepparents are despicably evil. Secondly, they seemed to have killed them. Now this mixed up mess of half-sisters and step-brothers have to figure out how to dispose of the bodies, cover up the murders, collect their grandfather's inheritance and somehow stick together as a family -- all without getting caught. Not to mention Joe's incessant need to keep tabs on his promiscuous sister, an eye on the precocious little ones and a lustful watch on the girl next-door. Growing up has its complications. Murder's just one of them.","2004-09-14",85,"Siblings",4,"https://m.media-amazon.com/images/M/MV5BZjFkZTdkOGItYTE0ZS00ZDNiLThmZWQtMTRmZjJlMGFmODkxXkEyXkFqcGdeQXVyNjU0MTA2MDU@._V1_SX300.jpg"
"tt0401792","Action Thriller Crime","Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.","2005-04-01",124,"Sin City",3.44817073170732,"https://m.media-amazon.com/images/M/MV5BODZmYjMwNzEtNzVhNC00ZTRmLTk2M2UtNzE1MTQ2ZDAxNjc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg"
"tt0401855","Fantasy Action ScienceFiction Thriller","As the war between the vampires and the Lycans rages on, Selene, a former member of the Death Dealers (an elite vampire special forces unit that hunts werewolves), and Michael, the werewolf hybrid, work together in an effort to unlock the secrets of their respective bloodlines.","2006-01-12",106,"Underworld: Evolution",2.6150234741784,"https://m.media-amazon.com/images/M/MV5BMjEzNDY1OTQwOV5BMl5BanBnXkFtZTcwNjcxMTIzMw@@._V1_SX300.jpg"
"tt0401997","Drama Thriller Crime History","Eric O'Neill, a computer specialist who wants to be made an agent is assigned to clerk for Robert Hanssen, a senior agent with 25 years in the FBI, and to write down everything Hanssen does. O'Neill's told it's an investigation of Hanssen's sexual habits, however Hanssen is really suspected of spying for the Soviet Union and Russia for years and being responsible for the deaths of agents working for the United States.","2007-02-12",110,"Breach",3.22935779816514,"https://m.media-amazon.com/images/M/MV5BMTM0NDI4MTEtMGRiZi00MzdlLWFkZTAtNTYzNTU3YzcxODVjXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg"
"tt0402022","Action ScienceFiction","400 years into the future, disease has wiped out the majority of the world's population, except one walled city, Bregna, ruled by a congress of scientists. When Æon Flux, the top operative in the underground 'Monican' rebellion, is sent on a mission to kill a government leader, she uncovers a world of secrets.","2005-11-30",93,"Æon Flux",3.5,"https://m.media-amazon.com/images/M/MV5BMTc2Mzg0NjA2N15BMl5BanBnXkFtZTcwOTc5NjQzMw@@._V1_SX300.jpg"
"tt0402057","Action Adventure Drama Fantasy","The blood-soaked tale of a Norse warrior's battle against the great and murderous troll, Grendel. Heads will roll. Out of allegiance to the King Hrothgar, the much respected Lord of the Danes, Beowulf leads a troop of warriors across the sea to rid a village of the marauding monster.","2005-09-14",103,"Beowulf & Grendel",2.07482993197279,"https://m.media-amazon.com/images/M/MV5BMzc2NmYxNDEtZGNlMy00Y2VkLTllN2MtMmNlODRhYmJjZTMzXkEyXkFqcGdeQXVyMTAwMzUyMzUy._V1_SX300.jpg"
"tt0402127","Action Thriller","The global war on terror rages on. When a government official goes missing, Lance, a man with an impressive record of service to his country, finds himself protecting the man who embodies everything he has dedicated his life to fight against.","2004-12-20",90,"The Defender",3.39705882352941,"https://m.media-amazon.com/images/M/MV5BYmJiMTdiNjItNTY0ZC00NjY2LWIwNjItMzM2M2YzOGU5NDBjXkEyXkFqcGdeQXVyMDI4NjM1MQ@@._V1_SX300.jpg"
"tt0402406","Documentary Foreign","Looks like an alien, sings like a diva - Klaus Nomi was one of the 1980s' most profoundly bizarre characters to emerge through rock music: a counter tenor who sang pop music like opera and brought opera to club audiences and made them like it. The Nomi Song is a film about fame, death, friendship, betrayal, opera, and the greatest New Wave rock star that never was!","2004-03-23",98,"The Nomi Song",3.23744820862783,"https://m.media-amazon.com/images/M/MV5BMTgzMDY2NDExNl5BMl5BanBnXkFtZTcwNTQzMjkyMQ@@._V1_SX300.jpg"
"tt0402910","Drama Action Crime","Two cops, a rookie and a grizzled vet, pursue an accomplished bank robber.","2005-01-17",106,"Chaos",3.79457364341085,"https://m.media-amazon.com/images/M/MV5BMTc3NDU0MTgyN15BMl5BanBnXkFtZTcwNjgwMzY4NA@@._V1_SX300.jpg"
"tt0403004","Drama","Legendary daredevil Robbie ""Evel"" Knievel (George Eads) is profiled in this action-packed biopic helmed by John Badham. Long before extreme sports became ubiquitous, the hard-living exhibitionist vaulted his motorcycle over steep canyons, crates of venomous snakes and snarling cougars. But as Knievel amassed wealth and world records (along with 35 broken bones), his taste for liquor and ladies equaled his appetite for adventure.","2004-07-30",91,"Evel Knievel",4.5,"https://m.media-amazon.com/images/M/MV5BMTIyNDQxODM4M15BMl5BanBnXkFtZTcwMzQ1NjYyMQ@@._V1_SX300.jpg"
"tt0403217","Drama","The life and struggles of a notorious rock musician seeping into a pit of loneliness whose everyday life involves friends and family seeking financial aid and favors, inspired by rock music legend Kurt Cobain and his final hours.","2005-05-13",96,"Last Days",2.82533234859675,"https://m.media-amazon.com/images/M/MV5BY2VmNDNjZTEtYmZiYi00NDNhLTk2ZmQtNGRhZTdhMzhkZGNlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg"
"tt0403386","Animation","An abstract animation from Walter Ruttmann.","1921-12-31",4,"Opus II",3,"https://m.media-amazon.com/images/M/MV5BZWJkNTIyYzMtZTJmYi00YmMyLTk1OWItZjUzNzNhNTVmY2Y2XkEyXkFqcGdeQXVyMDM1MzIyMQ@@._V1_SX300.jpg"
"tt0404030","Comedy Drama","A film based on the semi-autobiographical novel of the same name by American writer Jonathan Safran Foer, in which a young Jewish American man endeavors—with the help of eccentric, distant relatives—to find the woman who saved his grandfather during World War II, in a Ukrainian village which was ultimately razed by the Nazis.","2005-09-16",106,"Everything is Illuminated",3.37483487450462,"https://m.media-amazon.com/images/M/MV5BMjExNTU2MTczNl5BMl5BanBnXkFtZTYwODYxMjY3._V1_SX300.jpg"
"tt0404032","Crime Drama Horror Thriller","When a younger girl called Emily Rose (Carpenter) dies, everyone puts blame on the exorcism which was performed on her by Father Moore (Wilkinson) prior to her death. The priest is arrested on suspicion of murder. The trail begins with lawyer Erin Bruner (Linney) representing Moore, but it is not going to be easy, as no one wants to believe what Father Moore says is true.","2005-09-09",122,"The Exorcism of Emily Rose",3.21964856230032,"https://m.media-amazon.com/images/M/MV5BMTI2NTM5MjQ0Nl5BMl5BanBnXkFtZTcwNDAxNjAzMQ@@._V1_SX300.jpg"
"tt0404203","Romance Drama","The lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations.","2006-10-06",136,"Little Children",2.77640156453716,"https://m.media-amazon.com/images/M/MV5BMTYwNzEwNTI3MV5BMl5BanBnXkFtZTcwODUyODczMQ@@._V1_SX300.jpg"
"tt0404390","Action Crime Drama Thriller","After a drug-op gone bad, Joey Gazelle is put in charge of disposing the gun that shot a dirty cop. But things goes wrong for Joey after the neighbor kid stole the gun and used it to shoot his abusive father. Now Joey has to find the kid and the gun before the police and the mob find them first.","2006-01-06",122,"Running Scared",3.62096774193548,"https://m.media-amazon.com/images/M/MV5BMTIwOTAzMDc4MF5BMl5BanBnXkFtZTcwNjY5MzIzMQ@@._V1_SX300.jpg"
"tt0405022","Drama Romance","A glamorous, colourful coming-of-age story that follows the dramatic journey of Frank, a high school kid in 1984 through an exciting world of sex and music, when his deep new passion is suddenly turned into a struggle for courage, facing a new disease - the ""gay cancer"" and becomes deep, true love in the expectancy of his friend's horrible death and beyond.","2009-11-20",113,"House of Boys",3.62478379046207,"https://m.media-amazon.com/images/M/MV5BMTc3MjIwMTI1M15BMl5BanBnXkFtZTgwMDEyNTQyMTE@._V1_SX300.jpg"
"tt0405159","Drama","Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.","2004-12-15",132,"Million Dollar Baby",3.30796052631579,"https://m.media-amazon.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_SX300.jpg"
"tt0405296","Animation ScienceFiction Thriller","An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.","2006-05-25",100,"A Scanner Darkly",2.86582568807339,"https://m.media-amazon.com/images/M/MV5BOTc2ZGI2MzEtODlkNC00MGQ4LTlkYjQtMDU0YTg1YTI0NDI1L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg"
"tt0405336","Comedy ScienceFiction Thriller","Set in the futuristic landscape of Los Angeles on July 4, 2008, as it stands on the brink of social, economic and environmental disaster. Boxer Santaros is an action star who's stricken with amnesia. His life intertwines with Krysta Now, an adult film star developing her own reality television project, and Ronald Taverner, a Hermosa Beach police officer who holds the key to a vast conspiracy.","2006-05-15",144,"Southland Tales",3.49941176470588,"https://m.media-amazon.com/images/M/MV5BNDk0ZDY4NTItOTY3Zi00MjU1LTkzNDgtZjg1MDA3Nzc4YWRiXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_SX300.jpg"
"tt0405422","Comedy Romance","Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40, there's one thing Andy hasn't done, and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid, the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish, a single mom.","2005-08-11",116,"The 40 Year Old Virgin",3.36837237977805,"https://m.media-amazon.com/images/M/MV5BNWY1NDI0ZTQtMjJiNS00ODY4LWE1NmUtYTkwNzY3NWQ0ZDZjXkEyXkFqcGdeQXVyMTM0NTc2NDgw._V1_SX300.jpg"
